Title,Rating,Genres,Url
They Reach (2020) ,4.0,"Adventure, Horror            ",www.imdb.com/title/tt6483422/
Venom (1981) ,5.8,"Horror, Thriller            ",www.imdb.com/title/tt0084854/
The Body Snatcher (1945) ,7.3,"Horror, Thriller            ",www.imdb.com/title/tt0037549/
Drive Thru (2007) ,4.5,"Comedy, Horror            ",www.imdb.com/title/tt0466766/
The Seventh Day (2020) ,None,Horror            ,www.imdb.com/title/tt11263022/
Scissors (1991) ,5.3,"Horror, Thriller            ",www.imdb.com/title/tt0102860/
Resurrection (1999) ,6.1,"Crime, Drama, Horror            ",www.imdb.com/title/tt0142804/
Shrine ,None,Horror            ,www.imdb.com/title/tt9419056/
Moontrap (1989) ,5.0,"Horror, Sci-Fi            ",www.imdb.com/title/tt0097911/
Race with the Devil (1975) ,6.6,"Action, Horror, Thriller            ",www.imdb.com/title/tt0073600/
Turkey Shoot (1982) ,5.9,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt0082338/
La nuit des traquées (1980) ,5.7,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0081250/
Treehouse (2014) ,3.8,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt1791681/
The Exorcism of Molly Hartley (2015) ,4.6,Horror            ,www.imdb.com/title/tt3800796/
w Delta z (2007) ,5.7,"Crime, Drama, Horror            ",www.imdb.com/title/tt0804552/
Dr. Phibes Rises Again (1972) ,6.4,"Comedy, Horror            ",www.imdb.com/title/tt0068503/
Lucky (IV) (2020) ,5.9,"Horror, Thriller            ",www.imdb.com/title/tt11701774/
The Legend of Halloween Jack (2018) ,3.4,"Horror, Thriller            ",www.imdb.com/title/tt7601296/
The Incident (I) (2011) ,5.6,"Horror, Thriller            ",www.imdb.com/title/tt1027820/
Crawlspace (1986) ,5.3,"Horror, Thriller            ",www.imdb.com/title/tt0090881/
Nine Dead (2009) ,5.5,"Crime, Drama, Horror            ",www.imdb.com/title/tt0959329/
Lifechanger (2018) ,5.4,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt7188978/
Wilderness (I) (2006) ,6.1,Horror            ,www.imdb.com/title/tt0465670/
To All a Goodnight (1980) ,4.7,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0086449/
La nuée (2020) ,6.8,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt10675724/
The Veil (I) (2016) ,4.8,Horror            ,www.imdb.com/title/tt3533916/
Macabro (1980) ,6.0,Horror            ,www.imdb.com/title/tt0080764/
The Beast Must Die (1974) ,5.8,"Horror, Mystery            ",www.imdb.com/title/tt0071200/
Scary Stories to Tell in the Dark 2 ,None,"Adventure, Family, Horror            ",www.imdb.com/title/tt12202962/
The Mummy's Hand (1940) ,6.1,"Adventure, Fantasy, Horror            ",www.imdb.com/title/tt0032818/
Fear Street (2021) ,None,"Horror, Mystery            ",www.imdb.com/title/tt6566576/
Night of the Demon (1983) ,4.7,Horror            ,www.imdb.com/title/tt0081229/
Black Rainbow (1989) ,5.9,"Horror, Thriller            ",www.imdb.com/title/tt0099143/
Ghost House (2017) ,4.7,"Horror, Thriller            ",www.imdb.com/title/tt4365566/
The Scarehouse (2014) ,4.5,"Crime, Horror, Thriller            ",www.imdb.com/title/tt2988852/
Scream and Scream Again (1970) ,5.6,"Crime, Drama, Horror            ",www.imdb.com/title/tt0064949/
Possession (I) (2009) ,5.5,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0368563/
Trick 'r Treat 2 ,None,Horror            ,www.imdb.com/title/tt3300506/
Children Shouldn't Play with Dead Things (1972) ,5.4,"Comedy, Horror            ",www.imdb.com/title/tt0068370/
Tras el cristal (1986) ,6.8,"Drama, Horror            ",www.imdb.com/title/tt0090197/
Geung see sin sang (1985) ,7.4,"Action, Comedy, Fantasy            ",www.imdb.com/title/tt0089371/
Gremlin (2017) ,3.7,"Horror, Thriller            ",www.imdb.com/title/tt6191390/
Soldiers of the Damned (2015) ,3.8,"Action, Horror, Thriller            ",www.imdb.com/title/tt2396671/
De dødes tjern (2019) ,4.3,"Drama, Horror, Mystery            ",www.imdb.com/title/tt9272198/
It Cuts Deep (2020) ,6.6,"Comedy, Horror            ",www.imdb.com/title/tt11813822/
Dead Before Dawn 3D (2012) ,4.7,"Adventure, Comedy, Horror            ",www.imdb.com/title/tt1989485/
Nekromantik 2 (1991) ,5.3,Horror            ,www.imdb.com/title/tt0102522/
Watchers (1988) ,5.4,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt0096425/
Abominable (2006) ,5.1,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt0402743/
House of Dark Shadows (1970) ,6.4,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0065856/
The Devil-Doll (1936) ,7.0,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt0027521/
Cursed (VI) ,None,"Horror, Thriller            ",www.imdb.com/title/tt4915824/
The Velvet Vampire (1971) ,5.4,Horror            ,www.imdb.com/title/tt0067929/
Bruiser (2000) ,5.3,"Horror, Mystery            ",www.imdb.com/title/tt0212830/
Killer Party (1986) ,5.1,"Comedy, Horror            ",www.imdb.com/title/tt0091338/
The Quatermass Xperiment (1955) ,6.7,"Horror, Sci-Fi            ",www.imdb.com/title/tt0049646/
Let Us Prey (2014) ,5.8,"Horror, Thriller            ",www.imdb.com/title/tt3148348/
Fright Fest (2018) ,3.6,Horror            ,www.imdb.com/title/tt5829104/
Orgy of the Dead (1965) ,3.0,"Fantasy, Horror            ",www.imdb.com/title/tt0054240/
Skinwalker Ranch (2013) ,5.1,"Horror, Mystery, Sci-Fi            ",www.imdb.com/title/tt2881698/
Dark Ride (2006) ,4.6,"Horror, Thriller            ",www.imdb.com/title/tt0433963/
Kurîpî: Itsuwari no rinjin (2016) ,6.3,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt4900708/
Musarañas (2014) ,6.7,"Drama, Horror, Thriller            ",www.imdb.com/title/tt3417756/
Fukkatsu no hi (1980) ,6.2,"Adventure, Drama, Horror            ",www.imdb.com/title/tt0080768/
Basket Case 2 (1990) ,5.4,"Comedy, Horror            ",www.imdb.com/title/tt0099108/
Breeders (1986) ,3.7,"Horror, Sci-Fi            ",www.imdb.com/title/tt0090771/
Along Came the Devil 2 (2019) ,4.4,"Horror, Thriller            ",www.imdb.com/title/tt9652888/
The Toybox (2018) ,3.7,"Horror, Thriller            ",www.imdb.com/title/tt6053472/
L'isola degli uomini pesce (1979) ,5.1,"Action, Adventure, Horror            ",www.imdb.com/title/tt0081467/
Parts Unknown (2018) ,3.2,Horror            ,www.imdb.com/title/tt5759188/
The Last Laugh (I) (2020) ,3.2,Horror            ,www.imdb.com/title/tt8333418/
Prey (I) (2007) ,4.7,"Adventure, Drama, Horror            ",www.imdb.com/title/tt0468536/
Kingdom of the Spiders (1977) ,5.8,"Horror, Sci-Fi            ",www.imdb.com/title/tt0076271/
White Dog (1982) ,7.1,"Drama, Horror            ",www.imdb.com/title/tt0084899/
I'll Take Your Dead (2018) ,5.7,Horror            ,www.imdb.com/title/tt7962932/
La vampire nue (1970) ,5.4,Horror            ,www.imdb.com/title/tt0065168/
Bad Milo! (2013) ,5.6,"Comedy, Horror            ",www.imdb.com/title/tt2274570/
Isabelle (2018) ,4.3,"Horror, Thriller            ",www.imdb.com/title/tt6098380/
Dabbe (Dab6e) (2015) ,5.6,"Horror, Mystery            ",www.imdb.com/title/tt4967920/
The Axe Murders of Villisca (2016) ,4.2,Horror            ,www.imdb.com/title/tt3320500/
The Island (1980) ,5.3,"Action, Adventure, Drama            ",www.imdb.com/title/tt0080934/
Sorority Party Massacre (2012) ,3.3,"Comedy, Horror            ",www.imdb.com/title/tt2202569/
Extremity (2018) ,4.2,"Horror, Mystery            ",www.imdb.com/title/tt6664700/
Attack of the 50 Foot Woman (1958) ,5.1,"Horror, Sci-Fi            ",www.imdb.com/title/tt0051380/
Jug Face (2013) ,5.2,"Drama, Horror, Thriller            ",www.imdb.com/title/tt2620736/
Sien lui yau wan (1987) ,7.5,"Action, Fantasy, Horror            ",www.imdb.com/title/tt0093978/
Evils of the Night (1985) ,3.5,"Horror, Sci-Fi            ",www.imdb.com/title/tt0089109/
The Crawling Hand (1963) ,3.1,"Horror, Sci-Fi            ",www.imdb.com/title/tt0056961/
Dark Touch (2013) ,4.8,Horror            ,www.imdb.com/title/tt2328549/
Paranormal Island (2014) ,3.1,Horror            ,www.imdb.com/title/tt2292326/
Here Alone (2016) ,5.6,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt4814760/
The Lodger (1944) ,7.1,"Crime, Horror, Mystery            ",www.imdb.com/title/tt0037024/
Rosso sangue (1981) ,5.4,Horror            ,www.imdb.com/title/tt0084028/
Borderland (2007) ,5.7,"Crime, Horror, Thriller            ",www.imdb.com/title/tt0452592/
Intruders (I) (2011) ,5.4,"Fantasy, Horror, Thriller            ",www.imdb.com/title/tt1634121/
The Return (III) (2020) ,7.4,"Horror, Sci-Fi            ",www.imdb.com/title/tt8429394/
Evil Bong (2006) ,4.0,"Comedy, Horror            ",www.imdb.com/title/tt0829424/
Of Unknown Origin (1983) ,6.1,"Horror, Thriller            ",www.imdb.com/title/tt0086036/
Butterfly Kisses (2018) ,5.8,"Horror, Mystery            ",www.imdb.com/title/tt5792468/
Körkarlen (1921) ,8.1,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0012364/
Laserblast (1978) ,2.7,"Horror, Sci-Fi            ",www.imdb.com/title/tt0077834/
Shôjo tsubaki: Chika gentô gekiga (1992) ,6.8,"Animation, Drama, Horror            ",www.imdb.com/title/tt0930902/
Charlie's Farm (2014) ,4.6,"Comedy, Horror            ",www.imdb.com/title/tt3317874/
Night School (1981) ,5.6,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0082812/
Slasher Party (2019) ,5.0,Horror            ,www.imdb.com/title/tt8236214/
Dead Dicks (2019) ,5.0,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt9367402/
Beyond the Gates (2016) ,5.1,"Adventure, Horror            ",www.imdb.com/title/tt4687358/
Gabriel (2007) ,5.6,"Action, Fantasy, Horror            ",www.imdb.com/title/tt0857376/
Blood: The Last Vampire (2009) ,5.3,"Action, Adventure, Fantasy            ",www.imdb.com/title/tt0806027/
Il plenilunio delle vergini (1973) ,5.4,Horror            ,www.imdb.com/title/tt0070547/
Aftermath (VII) (2014) ,4.7,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt1564368/
Patient Seven (2016) ,5.0,Horror            ,www.imdb.com/title/tt5345298/
Glissements progressifs du plaisir (1974) ,6.3,"Fantasy, Horror, Thriller            ",www.imdb.com/title/tt0070116/
Portals (2019) ,3.0,"Horror, Sci-Fi            ",www.imdb.com/title/tt10327842/
An American Werewolf in London ,None,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt1465834/
"Exorcism at 60,000 Feet (2019) ",4.1,"Comedy, Horror            ",www.imdb.com/title/tt7677420/
The Driver (2019) ,4.0,"Action, Drama, Horror            ",www.imdb.com/title/tt9272568/
Head Count (2018) ,5.4,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt7350614/
The Unnamable (1988) ,4.9,Horror            ,www.imdb.com/title/tt0096344/
The Raven (1935) ,7.0,"Crime, Horror            ",www.imdb.com/title/tt0026912/
Demon (2015) ,6.1,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt4935158/
Curse of the Nun (2019) ,2.8,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt6993174/
Solo (I) (2013) ,4.6,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt2374196/
Night of the Eagle (1962) ,6.9,Horror            ,www.imdb.com/title/tt0056279/
Stage Fright (I) (2014) ,5.2,"Comedy, Horror, Musical            ",www.imdb.com/title/tt2190838/
Blood Harvest (1987) ,4.5,Horror            ,www.imdb.com/title/tt0092671/
Death Bed: The Bed That Eats (1977) ,4.3,Horror            ,www.imdb.com/title/tt0385639/
The Candy Witch (2020) ,4.4,Horror            ,www.imdb.com/title/tt10843814/
Santa's Slay (2005) ,5.3,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0393685/
Miimaland (2020) ,8.4,Horror            ,www.imdb.com/title/tt12981960/
Ten Minutes to Midnight (2020) ,7.3,Horror            ,www.imdb.com/title/tt10369866/
La nuit des étoiles filantes (1973) ,4.9,Horror            ,www.imdb.com/title/tt0066914/
Cyst (2020) ,None,"Horror, Sci-Fi            ",www.imdb.com/title/tt10611992/
Nightmare Beach (1989) ,5.4,Horror            ,www.imdb.com/title/tt0095740/
The Drone (2019) ,5.7,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt7476524/
Morto Não Fala (2018) ,6.2,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt7986672/
The Lake (III) (2017) ,2.9,"Horror, Thriller            ",www.imdb.com/title/tt4769758/
The Intruders (I) (2015) ,4.6,"Drama, Horror, Mystery            ",www.imdb.com/title/tt3496372/
First Born (2007) ,4.8,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0470761/
The Basement (II) (2018) ,4.4,Horror            ,www.imdb.com/title/tt6118340/
In the Trap (2019) ,4.0,"Horror, Thriller            ",www.imdb.com/title/tt3280186/
Equinox (1970) ,5.3,"Action, Adventure, Horror            ",www.imdb.com/title/tt0067055/
Unhuman Nature (2020) ,2.9,Horror            ,www.imdb.com/title/tt7637160/
Abbott and Costello Meet the Mummy (1955) ,6.4,"Action, Adventure, Comedy            ",www.imdb.com/title/tt0047795/
Sand Sharks (2012) ,2.6,"Action, Adventure, Comedy            ",www.imdb.com/title/tt1844770/
The Day (I) (2011) ,5.2,"Action, Drama, Horror            ",www.imdb.com/title/tt1756799/
Wolf Creek 3 (2022) ,None,"Action, Horror, Thriller            ",www.imdb.com/title/tt4776944/
Midnighters (2017) ,5.4,"Crime, Drama, Horror            ",www.imdb.com/title/tt5737582/
Sweet Sixteen (1983) ,5.2,"Horror, Thriller            ",www.imdb.com/title/tt0083146/
Laid to Rest (2009) ,5.3,"Horror, Thriller            ",www.imdb.com/title/tt1228933/
Survival Island (2002) ,2.4,"Horror, Thriller            ",www.imdb.com/title/tt0201844/
Return of the Fly (1959) ,5.8,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0053219/
You Can't Kill Stephen King (2012) ,3.7,"Comedy, Horror            ",www.imdb.com/title/tt1691452/
Basket Case 3 (1991) ,4.8,"Comedy, Horror            ",www.imdb.com/title/tt0103773/
Eye of the Devil (1966) ,6.1,"Crime, Horror, Mystery            ",www.imdb.com/title/tt0061634/
Jang-san-beom (2017) ,5.5,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt7046826/
Last Man Down ,None,"Action, Horror            ",www.imdb.com/title/tt12335692/
Xun long jue (2015) ,6.0,"Action, Adventure, Drama            ",www.imdb.com/title/tt4276752/
Gin gwai (2002) ,6.7,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0325655/
Cruel Peter (2019) ,5.0,Horror            ,www.imdb.com/title/tt6051260/
Frank & Zed (2020) ,7.5,"Animation, Horror            ",www.imdb.com/title/tt7374030/
Without Name (2016) ,5.3,"Drama, Horror, Mystery            ",www.imdb.com/title/tt4708346/
Truth or Dare (II) (2012) ,5.6,"Horror, Mystery            ",www.imdb.com/title/tt1838722/
Grizzly II: The Predator (1983) ,3.5,"Horror, Music, Thriller            ",www.imdb.com/title/tt0093119/
L'ultima orgia del III Reich (1977) ,4.3,"Horror, War            ",www.imdb.com/title/tt0074569/
The Rake (2018) ,3.5,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt5226192/
Bloodsucking Bastards (2015) ,5.7,"Action, Comedy, Horror            ",www.imdb.com/title/tt3487994/
Sang krasue (2019) ,6.5,"Drama, Horror, Romance            ",www.imdb.com/title/tt9799992/
Das Bildnis des Dorian Gray (1970) ,5.8,"Horror, Thriller            ",www.imdb.com/title/tt0065656/
Frankenstein Must Be Destroyed (1969) ,6.8,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt0065738/
The Vampire Bat (1933) ,5.7,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0024727/
The Incredible Shrinking Man (1957) ,7.6,"Horror, Sci-Fi            ",www.imdb.com/title/tt0050539/
Gatto nero (1981) ,5.9,Horror            ,www.imdb.com/title/tt0080440/
Class Reunion (1982) ,4.8,"Comedy, Horror            ",www.imdb.com/title/tt0084395/
Infini (2015) ,5.4,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt3327624/
American Gothic (1987) ,5.9,Horror            ,www.imdb.com/title/tt0094642/
Jigoku (1960) ,6.8,"Drama, Horror            ",www.imdb.com/title/tt0154683/
Sheitan (2006) ,5.6,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt0450843/
Operazione paura (1966) ,7.0,"Horror, Mystery            ",www.imdb.com/title/tt0060794/
Man's Best Friend (1993) ,5.2,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt0107504/
Pin (1988) ,6.6,"Horror, Thriller            ",www.imdb.com/title/tt0095871/
The Illustrated Man (1969) ,6.0,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0064473/
Schiave bianche - Violenza in Amazzonia (1985) ,4.6,"Adventure, Drama, Horror            ",www.imdb.com/title/tt0091902/
Bigfoot: Path of the Beast (2020) ,2.7,Horror            ,www.imdb.com/title/tt11151696/
The Gingerdead Man (2005) ,3.4,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0364376/
The Barge People (2018) ,4.1,Horror            ,www.imdb.com/title/tt7545216/
La notte che Evelyn uscì dalla tomba (1971) ,5.7,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0067487/
Bride of the Monster (1955) ,4.2,"Horror, Sci-Fi            ",www.imdb.com/title/tt0047898/
The Food of the Gods (1976) ,4.6,"Adventure, Horror, Sci-Fi            ",www.imdb.com/title/tt0074540/
The Young Cannibals (2019) ,4.0,"Horror, Thriller            ",www.imdb.com/title/tt6112524/
Mysterious Island (2010) ,3.5,"Adventure, Fantasy, Horror            ",www.imdb.com/title/tt1705125/
La fille de nulle part (2012) ,6.2,"Drama, Horror, Mystery            ",www.imdb.com/title/tt2332514/
Amnesiac (2014) ,4.3,"Drama, Horror, Mystery            ",www.imdb.com/title/tt2837336/
Diabel (1972) ,7.1,"Drama, History, Horror            ",www.imdb.com/title/tt0095012/
Kaali Khuhi (2020) ,None,"Drama, Horror, Mystery            ",www.imdb.com/title/tt10235600/
A Fantastic Fear of Everything (2012) ,5.8,"Comedy, Horror            ",www.imdb.com/title/tt2006040/
Stuck (I) (2007) ,6.4,"Biography, Crime, Drama            ",www.imdb.com/title/tt0758786/
Replace (2017) ,4.7,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt5563862/
Close Calls (2017) ,4.9,"Horror, Thriller            ",www.imdb.com/title/tt5817456/
Microwave Massacre (1979) ,4.2,"Comedy, Horror            ",www.imdb.com/title/tt0085937/
Chastity Bites (2013) ,4.6,"Comedy, Horror            ",www.imdb.com/title/tt2145637/
The Terror Within (1989) ,4.8,"Horror, Sci-Fi            ",www.imdb.com/title/tt0096246/
Dracula 3000 (2004) ,2.1,"Horror, Sci-Fi            ",www.imdb.com/title/tt0367677/
Dylan Dog: Dead of Night (2010) ,5.1,"Action, Comedy, Crime            ",www.imdb.com/title/tt1013860/
Useless Humans (2020) ,6.2,"Adventure, Comedy, Horror            ",www.imdb.com/title/tt7127184/
Spontaneous Combustion (1990) ,4.8,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt0098375/
The Incredible Torture Show (1976) ,4.9,"Comedy, Horror            ",www.imdb.com/title/tt0077247/
Big Monster on Campus (2000) ,4.6,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt0164192/
All Hallows' Eve 2 (2015) ,4.8,Horror            ,www.imdb.com/title/tt5022680/
The 4th Floor (1999) ,5.8,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0167752/
